Instance,Origin,Destination,ofdp,ilp,splitpath,ofdp3
0,0,8,27.0,27.0,27.0,27.0
0,0,10,None,None,None,None
0,0,11,None,None,None,None
0,0,12,None,None,None,None
0,0,13,None,None,None,None
0,0,14,None,None,None,None
0,0,15,82.0,83.0,83.0,98.0
0,0,16,96.0,96.0,96.0,96.0
0,0,17,99.0,100.0,100.0,115.0
0,0,18,104.0,105.0,106.0,117.0
0,0,19,99.0,100.0,102.0,121.0
0,0,20,None,None,None,None
0,0,21,99.0,99.0,99.0,125.0
0,0,22,99.0,99.0,99.0,99.0
0,0,23,102.0,102.0,105.0,122.0
0,0,24,99.0,99.0,102.0,119.0
0,0,27,None,None,None,None
0,0,29,None,None,None,None
0,0,30,31.0,31.0,31.0,43.0
0,0,32,29.0,30.0,30.0,46.0
0,0,33,35.0,35.0,35.0,35.0
0,0,34,32.0,32.0,32.0,47.0
0,0,35,None,None,None,None
0,0,36,None,None,None,None
0,0,37,None,None,None,None
0,0,38,None,None,None,None
0,0,39,None,None,None,None
0,0,40,68.0,69.0,69.0,79.0
0,0,41,87.0,87.0,87.0,87.0
0,0,42,85.0,86.0,88.0,104.0
0,0,43,95.0,95.0,95.0,109.0
0,0,44,84.0,85.0,86.0,95.0
0,0,45,102.0,102.0,102.0,102.0
0,0,46,103.0,103.0,103.0,103.0
0,0,47,102.0,102.0,102.0,122.0
0,0,48,105.0,105.0,106.0,121.0
0,0,49,100.0,101.0,102.0,122.0
0,0,60,43.0,43.0,43.0,47.0
0,0,61,47.0,48.0,48.0,59.0
0,0,62,75.0,76.0,76.0,89.0
0,0,63,78.0,78.0,78.0,78.0
0,0,64,62.0,62.0,62.0,62.0
0,0,65,75.0,76.0,78.0,92.0
0,0,66,73.0,73.0,73.0,90.0
0,0,67,93.0,94.0,94.0,113.0
0,0,68,90.0,91.0,91.0,104.0
0,0,69,93.0,94.0,94.0,111.0
0,0,70,None,None,None,None
0,0,71,None,None,None,None
0,0,72,None,None,None,None
0,0,73,None,None,None,None
0,0,74,None,None,None,None
0,0,85,None,None,None,None
0,0,86,None,None,None,None
0,0,87,None,None,None,None
0,0,88,None,None,None,None
0,0,89,None,None,None,None
0,0,90,90.0,90.0,90.0,90.0
0,0,91,81.0,82.0,83.0,93.0
0,0,92,88.0,89.0,91.0,101.0
0,0,93,92.0,92.0,92.0,95.0
0,0,94,89.0,89.0,89.0,89.0
0,0,95,110.0,111.0,114.0,127.0
0,0,96,102.0,103.0,105.0,121.0
0,0,97,120.0,121.0,121.0,135.0
0,0,98,118.0,119.0,121.0,134.0
0,0,99,116.0,116.0,119.0,124.0
0,1,8,28.0,28.0,28.0,42.0
0,1,10,None,None,None,None
0,1,11,None,None,None,None
0,1,12,None,None,None,None
0,1,13,None,None,None,None
0,1,14,None,None,None,None
0,1,15,82.0,84.0,84.0,88.0
0,1,16,96.0,96.0,96.0,118.0
0,1,17,99.0,100.0,100.0,122.0
0,1,18,104.0,106.0,106.0,122.0
0,1,19,99.0,101.0,101.0,111.0
0,1,20,None,None,None,None
0,1,21,99.0,99.0,99.0,119.0
0,1,22,99.0,99.0,99.0,120.0
0,1,23,102.0,102.0,104.0,116.0
0,1,24,99.0,99.0,101.0,99.0
0,1,27,None,None,None,None
0,1,29,None,None,None,None
0,1,35,None,None,None,None
0,1,36,None,None,None,None
0,1,37,None,None,None,None
0,1,38,None,None,None,None
0,1,39,None,None,None,None
0,1,40,68.0,70.0,70.0,80.0
0,1,41,87.0,87.0,87.0,112.0
0,1,42,85.0,87.0,87.0,94.0
0,1,43,95.0,95.0,95.0,95.0
0,1,44,84.0,86.0,86.0,98.0
0,1,45,102.0,102.0,102.0,123.0
0,1,46,103.0,103.0,103.0,126.0
0,1,47,102.0,102.0,102.0,113.0
0,1,48,105.0,105.0,106.0,132.0
0,1,49,100.0,102.0,102.0,113.0
0,1,60,41.0,41.0,41.0,41.0
0,1,61,47.0,48.0,48.0,48.0
0,1,62,75.0,77.0,77.0,80.0
0,1,63,78.0,78.0,78.0,80.0
0,1,64,62.0,62.0,62.0,73.0
0,1,65,75.0,76.0,77.0,76.0
0,1,66,73.0,73.0,73.0,75.0
0,1,67,93.0,94.0,95.0,108.0
0,1,68,90.0,91.0,91.0,104.0
0,1,69,93.0,94.0,95.0,110.0
0,1,70,None,None,None,None
0,1,71,None,None,None,None
0,1,72,None,None,None,None
0,1,73,None,None,None,None
0,1,74,None,None,None,None
0,1,85,None,None,None,None
0,1,86,None,None,None,None
0,1,87,None,None,None,None
0,1,88,None,None,None,None
0,1,89,None,None,None,None
0,1,90,90.0,90.0,90.0,104.0
0,1,91,81.0,83.0,83.0,100.0
0,1,92,88.0,90.0,90.0,103.0
0,1,93,92.0,92.0,92.0,109.0
0,1,94,89.0,89.0,89.0,91.0
0,1,95,110.0,111.0,113.0,120.0
0,1,96,102.0,104.0,105.0,111.0
0,1,97,120.0,121.0,121.0,141.0
0,1,98,118.0,120.0,120.0,136.0
0,1,99,116.0,116.0,119.0,133.0
0,2,8,27.0,27.0,27.0,27.0
0,2,10,None,None,None,None
0,2,11,None,None,None,None
0,2,12,None,None,None,None
0,2,13,None,None,None,None
0,2,14,None,None,None,None
0,2,15,82.0,83.0,85.0,98.0
0,2,16,96.0,96.0,96.0,96.0
0,2,17,99.0,100.0,100.0,122.0
0,2,18,104.0,105.0,106.0,113.0
0,2,19,99.0,100.0,102.0,121.0
0,2,20,None,None,None,None
0,2,21,99.0,99.0,99.0,121.0
0,2,22,99.0,99.0,99.0,99.0
0,2,23,102.0,102.0,102.0,122.0
0,2,24,99.0,99.0,99.0,119.0
0,2,27,None,None,None,None
0,2,29,None,None,None,None
0,2,35,None,None,None,None
0,2,36,None,None,None,None
0,2,37,None,None,None,None
0,2,38,None,None,None,None
0,2,39,None,None,None,None
0,2,40,68.0,69.0,69.0,79.0
0,2,41,87.0,87.0,87.0,87.0
0,2,42,85.0,86.0,88.0,104.0
0,2,43,95.0,95.0,95.0,109.0
0,2,44,84.0,85.0,86.0,91.0
0,2,45,102.0,102.0,102.0,102.0
0,2,46,103.0,103.0,103.0,103.0
0,2,47,102.0,102.0,102.0,122.0
0,2,48,105.0,105.0,106.0,117.0
0,2,49,100.0,101.0,102.0,122.0
0,2,60,43.0,43.0,43.0,53.0
0,2,61,47.0,48.0,48.0,54.0
0,2,62,75.0,76.0,77.0,85.0
0,2,63,78.0,78.0,79.0,78.0
0,2,64,62.0,62.0,62.0,62.0
0,2,65,75.0,76.0,78.0,87.0
0,2,66,73.0,73.0,73.0,74.0
0,2,67,93.0,94.0,96.0,94.0
0,2,68,90.0,91.0,91.0,91.0
0,2,69,93.0,94.0,96.0,111.0
0,2,70,None,None,None,None
0,2,71,None,None,None,None
0,2,72,None,None,None,None
0,2,73,None,None,None,None
0,2,74,None,None,None,None
0,2,85,None,None,None,None
0,2,86,None,None,None,None
0,2,87,None,None,None,None
0,2,88,None,None,None,None
0,2,89,None,None,None,None
0,2,90,90.0,90.0,90.0,104.0
0,2,91,81.0,82.0,83.0,100.0
0,2,92,88.0,89.0,91.0,103.0
0,2,93,92.0,92.0,92.0,109.0
0,2,94,89.0,89.0,89.0,89.0
0,2,95,110.0,111.0,114.0,123.0
0,2,96,102.0,103.0,105.0,103.0
0,2,97,120.0,121.0,121.0,141.0
0,2,98,118.0,119.0,121.0,136.0
0,2,99,116.0,116.0,119.0,133.0
0,3,8,35.0,35.0,38.0,35.0
0,3,10,None,None,None,None
0,3,11,None,None,None,None
0,3,12,None,None,None,None
0,3,13,None,None,None,None
0,3,14,None,None,None,None
0,3,15,92.0,92.0,92.0,109.0
0,3,16,106.0,109.0,109.0,116.0
0,3,17,109.0,109.0,109.0,109.0
0,3,18,114.0,114.0,114.0,114.0
0,3,19,109.0,109.0,109.0,132.0
0,3,20,None,None,None,None
0,3,21,109.0,109.0,109.0,128.0
0,3,22,109.0,109.0,109.0,119.0
0,3,23,112.0,112.0,115.0,132.0
0,3,24,109.0,109.0,111.0,130.0
0,3,27,None,None,None,None
0,3,29,None,None,None,None
0,3,35,None,None,None,None
0,3,36,None,None,None,None
0,3,37,None,None,None,None
0,3,38,None,None,None,None
0,3,39,None,None,None,None
0,3,40,78.0,78.0,85.0,90.0
0,3,41,97.0,99.0,99.0,103.0
0,3,42,95.0,95.0,95.0,115.0
0,3,43,105.0,105.0,105.0,120.0
0,3,44,94.0,94.0,94.0,94.0
0,3,45,112.0,114.0,115.0,125.0
0,3,46,113.0,114.0,114.0,125.0
0,3,47,112.0,112.0,112.0,133.0
0,3,48,115.0,116.0,116.0,118.0
0,3,49,110.0,110.0,110.0,133.0
0,3,61,57.0,57.0,58.0,59.0
0,3,62,85.0,85.0,85.0,95.0
0,3,63,88.0,88.0,88.0,97.0
0,3,64,72.0,74.0,74.0,77.0
0,3,65,85.0,85.0,85.0,100.0
0,3,66,83.0,83.0,83.0,98.0
0,3,67,103.0,103.0,103.0,121.0
0,3,68,100.0,100.0,112.0,114.0
0,3,69,103.0,103.0,103.0,103.0
0,3,70,None,None,None,None
0,3,71,None,None,None,None
0,3,72,None,None,None,None
0,3,73,None,None,None,None
0,3,74,None,None,None,None
0,3,85,None,None,None,None
0,3,86,None,None,None,None
0,3,87,None,None,None,None
0,3,88,None,None,None,None
0,3,89,None,None,None,None
0,3,90,100.0,101.0,103.0,104.0
0,3,91,91.0,91.0,91.0,91.0
0,3,92,98.0,98.0,98.0,98.0
0,3,93,102.0,103.0,103.0,104.0
0,3,94,99.0,100.0,100.0,117.0
0,3,95,120.0,120.0,121.0,135.0
0,3,96,112.0,112.0,115.0,129.0
0,3,97,130.0,130.0,130.0,130.0
0,3,98,128.0,128.0,128.0,128.0
0,3,99,126.0,128.0,128.0,131.0
0,4,8,27.0,29.0,29.0,38.0
0,4,10,None,None,None,None
0,4,11,None,None,None,None
0,4,12,None,None,None,None
0,4,13,None,None,None,None
0,4,14,None,None,None,None
0,4,15,87.0,90.0,90.0,98.0
0,4,16,101.0,101.0,101.0,101.0
0,4,17,104.0,105.0,105.0,125.0
0,4,18,109.0,111.0,111.0,114.0
0,4,19,104.0,106.0,107.0,121.0
0,4,20,None,None,None,None
0,4,21,104.0,104.0,104.0,122.0
0,4,22,104.0,104.0,104.0,104.0
0,4,23,107.0,107.0,107.0,122.0
0,4,24,104.0,104.0,104.0,119.0
0,4,27,None,None,None,None
0,4,29,None,None,None,None
0,4,33,35.0,35.0,35.0,48.0
0,4,35,None,None,None,None
0,4,36,None,None,None,None
0,4,37,None,None,None,None
0,4,38,None,None,None,None
0,4,39,None,None,None,None
0,4,40,73.0,76.0,76.0,79.0
0,4,41,92.0,92.0,92.0,92.0
0,4,42,90.0,92.0,93.0,104.0
0,4,43,100.0,100.0,100.0,109.0
0,4,44,89.0,91.0,91.0,92.0
0,4,45,107.0,107.0,107.0,107.0
0,4,46,108.0,108.0,108.0,108.0
0,4,47,107.0,107.0,107.0,122.0
0,4,48,110.0,110.0,111.0,118.0
0,4,49,105.0,107.0,107.0,122.0
0,4,60,48.0,48.0,48.0,56.0
0,4,61,52.0,53.0,53.0,60.0
0,4,62,80.0,82.0,82.0,86.0
0,4,63,83.0,83.0,84.0,83.0
0,4,64,67.0,67.0,67.0,67.0
0,4,65,80.0,81.0,83.0,81.0
0,4,66,78.0,78.0,78.0,91.0
0,4,67,98.0,99.0,99.0,113.0
0,4,68,95.0,96.0,96.0,107.0
0,4,69,98.0,99.0,101.0,111.0
0,4,70,None,None,None,None
0,4,71,None,None,None,None
0,4,72,None,None,None,None
0,4,73,None,None,None,None
0,4,74,None,None,None,None
0,4,83,44.0,46.0,46.0,48.0
0,4,84,28.0,30.0,33.0,30.0
0,4,85,None,None,None,None
0,4,86,None,None,None,None
0,4,87,None,None,None,None
0,4,88,None,None,None,None
0,4,89,None,None,None,None
0,4,90,95.0,95.0,95.0,95.0
0,4,91,86.0,88.0,88.0,90.0
0,4,92,93.0,96.0,96.0,106.0
0,4,93,97.0,97.0,97.0,100.0
0,4,94,94.0,94.0,94.0,94.0
0,4,95,115.0,116.0,119.0,124.0
0,4,96,107.0,109.0,110.0,121.0
0,4,97,125.0,126.0,126.0,133.0
0,4,98,123.0,126.0,126.0,139.0
0,4,99,121.0,121.0,124.0,136.0
0,5,10,None,None,None,None
0,5,11,None,None,None,None
0,5,12,None,None,None,None
0,5,13,None,None,None,None
0,5,14,None,None,None,None
0,5,15,82.0,82.0,82.0,95.0
0,5,16,96.0,99.0,99.0,115.0
0,5,17,99.0,99.0,99.0,122.0
0,5,18,104.0,104.0,104.0,104.0
0,5,19,99.0,99.0,99.0,119.0
0,5,20,None,None,None,None
0,5,21,99.0,99.0,99.0,119.0
0,5,22,99.0,99.0,99.0,105.0
0,5,23,102.0,102.0,105.0,121.0
0,5,24,99.0,99.0,101.0,118.0
0,5,27,None,None,None,None
0,5,29,None,None,None,None
0,5,35,None,None,None,None
0,5,36,None,None,None,None
0,5,37,None,None,None,None
0,5,38,None,None,None,None
0,5,39,None,None,None,None
0,5,40,68.0,68.0,68.0,78.0
0,5,41,87.0,89.0,89.0,89.0
0,5,42,85.0,85.0,85.0,103.0
0,5,43,95.0,95.0,95.0,106.0
0,5,44,84.0,84.0,84.0,84.0
0,5,45,102.0,104.0,105.0,111.0
0,5,46,103.0,104.0,104.0,111.0
0,5,47,102.0,102.0,102.0,121.0
0,5,48,105.0,106.0,106.0,108.0
0,5,49,100.0,100.0,100.0,121.0
0,5,61,49.0,49.0,49.0,51.0
0,5,62,75.0,75.0,75.0,77.0
0,5,63,78.0,78.0,78.0,79.0
0,5,65,75.0,75.0,75.0,82.0
0,5,66,73.0,73.0,73.0,88.0
0,5,67,93.0,93.0,93.0,93.0
0,5,68,90.0,90.0,102.0,90.0
0,5,69,93.0,93.0,93.0,110.0
0,5,70,None,None,None,None
0,5,71,None,None,None,None
0,5,72,None,None,None,None
0,5,73,None,None,None,None
0,5,74,None,None,None,None
0,5,75,46.0,46.0,46.0,60.0
0,5,83,70.0,70.0,70.0,70.0
0,5,85,None,None,None,None
0,5,86,None,None,None,None
0,5,87,None,None,None,None
0,5,88,None,None,None,None
0,5,89,None,None,None,None
0,5,90,90.0,91.0,93.0,104.0
0,5,91,81.0,81.0,81.0,102.0
0,5,92,88.0,88.0,88.0,103.0
0,5,93,92.0,93.0,93.0,110.0
0,5,94,89.0,90.0,90.0,91.0
0,5,95,110.0,110.0,111.0,124.0
0,5,96,102.0,102.0,105.0,102.0
0,5,97,120.0,120.0,120.0,141.0
0,5,98,118.0,118.0,118.0,136.0
0,5,99,116.0,118.0,118.0,133.0
0,6,10,None,None,None,None
0,6,11,None,None,None,None
0,6,12,None,None,None,None
0,6,13,None,None,None,None
0,6,14,None,None,None,None
0,6,16,100.0,100.0,100.0,101.0
0,6,17,103.0,104.0,104.0,114.0
0,6,18,108.0,110.0,110.0,112.0
0,6,19,103.0,105.0,105.0,111.0
0,6,20,None,None,None,None
0,6,21,103.0,103.0,103.0,120.0
0,6,22,103.0,103.0,103.0,104.0
0,6,23,106.0,106.0,106.0,112.0
0,6,24,103.0,103.0,103.0,111.0
0,6,27,None,None,None,None
0,6,29,None,None,None,None
0,6,35,None,None,None,None
0,6,36,None,None,None,None
0,6,37,None,None,None,None
0,6,38,None,None,None,None
0,6,39,None,None,None,None
0,6,40,69.0,69.0,69.0,69.0
0,6,41,91.0,91.0,91.0,92.0
0,6,42,89.0,91.0,91.0,94.0
0,6,43,98.0,98.0,99.0,98.0
0,6,44,87.0,89.0,91.0,90.0
0,6,45,106.0,106.0,106.0,107.0
0,6,46,107.0,107.0,109.0,108.0
0,6,47,106.0,106.0,106.0,112.0
0,6,48,109.0,109.0,109.0,116.0
0,6,49,104.0,106.0,106.0,112.0
0,6,67,97.0,98.0,98.0,110.0
0,6,68,94.0,95.0,95.0,106.0
0,6,69,97.0,98.0,98.0,101.0
0,6,70,None,None,None,None
0,6,71,None,None,None,None
0,6,72,None,None,None,None
0,6,73,None,None,None,None
0,6,74,None,None,None,None
0,6,79,50.0,50.0,50.0,50.0
0,6,80,55.0,56.0,56.0,59.0
0,6,81,48.0,48.0,48.0,48.0
0,6,84,50.0,51.0,55.0,54.0
